date,actual_open,actual_high,actual_low,actual_close,pred_open,pred_high,pred_low,pred_close
2022-12-21,3078.3312,3085.7951000000003,3060.5541999999996,3068.4105,3093.3896,3127.6372,3054.6206,3094.1152
2022-12-22,3085.8004000000005,3096.2449,3044.5991,3054.4313,3061.0547,3094.816,3022.8623,3061.774
2022-12-23,3038.8415999999997,3061.867,3031.5358,3045.8664,3049.4875,3083.1035,3011.5303,3050.2346
2022-12-26,3048.1963,3071.8363,3047.3491000000004,3065.5626000000007,3036.592,3070.028,2998.8787,3037.3516
2022-12-27,3077.7469,3098.0782999999997,3074.3133,3095.5678,3042.5413,3076.0938,3004.7493,3043.331
2022-12-28,3088.6174,3098.6496,3079.4338,3087.3997,3066.2466,3100.1838,3028.0605,3067.072
2022-12-29,3076.7264,3086.0048,3064.4594,3073.7016,3077.7227,3111.828,3039.3274,3078.5457
2022-12-30,3084.5226,3096.3135,3082.1964,3089.2578999999996,3072.1763,3106.1777,3033.859,3072.9756
2023-01-03,3087.5130000000004,3119.8556,3073.0539999999996,3116.5119,3073.5903,3107.6118,3035.2466,3074.389
2023-01-04,3117.5711,3129.0937,3109.4512,3123.5164,3096.909,3131.308,3058.1758,3097.741
2023-01-05,3132.7614,3159.4269999999997,3130.23,3155.2162,3114.6497,3149.3164,3075.601,3115.4866
2023-01-06,3155.0747,3170.7418,3151.8407,3157.6365,3132.4448,3167.3743,3093.074,3133.2803
2023-01-09,3169.3737,3183.583,3165.4282,3176.0845,3141.8716,3176.9268,3102.317,3142.6924
2023-01-10,3178.022,3178.1569,3165.1446,3169.5071999999996,3154.5254,3189.7656,3114.74,3155.3438
2023-01-11,3172.3759,3184.7570000000005,3160.8896,3161.8376000000003,3153.2407,3188.442,3113.4587,3154.0374
2023-01-12,3167.2729999999997,3171.5905,3153.4037999999996,3163.4508999999994,3149.7349,3184.874,3110.006,3150.5208
2023-01-13,3170.3547999999996,3195.3067,3167.5098,3195.3059000000003,3144.2996,3179.3525,3104.6626,3145.079
2023-01-16,3198.5189000000005,3251.3739,3197.3186,3227.5916,3156.3574,3191.607,3116.5212,3157.1565
2023-01-17,3229.4353999999994,3231.2645000000007,3211.7573,3224.2448,3199.8535,3235.7954,3159.2798,3200.7036
2023-01-18,3227.5947,3234.8169000000003,3220.3703,3224.406,3209.9553,3246.0183,3169.1711,3210.7747
2023-01-19,3221.5179,3240.2794,3210.3825000000006,3240.2794,3206.0225,3241.9937,3165.276,3206.807
2023-01-20,3247.2031,3267.0579000000002,3247.2030999999997,3264.8138,3209.4402,3245.4563,3168.6265,3210.2188
2023-01-30,3308.8694,3310.4903,3266.758,3269.318,3235.345,3271.7703,3194.089,3236.1504
2023-01-31,3266.1442,3277.2523999999994,3252.0145,3255.6692,3277.156,3314.232,3235.1763,3277.9949
2023-02-01,3262.1961000000006,3284.9224,3245.4113,3284.9213,3280.1448,3317.224,3238.07,3280.9402
2023-02-02,3291.7828,3295.7636,3272.4139999999998,3285.6705,3288.6453,3325.8381,3246.4045,3289.4272
2023-02-03,3275.6577999999995,3275.6578,3235.3533,3263.4059,3290.8289,3328.0364,3248.5315,3291.5925
2023-02-06,3244.7007,3250.3514,3226.2112,3238.6978000000004,3269.441,3306.2942,3227.4927,3270.1655
2023-02-07,3245.2296999999994,3250.033,3233.8334,3248.094,3237.6614,3274.0168,3196.2598,3238.3567
2023-02-08,3251.5005999999994,3257.1139999999996,3230.4393,3232.1063,3223.824,3259.9866,3182.6848,3224.532
2023-02-09,3227.7278,3270.3826,3225.7724,3270.3826,3214.499,3250.5337,3173.5393,3215.2188
2023-02-10,3266.4367,3269.9944,3247.2296,3260.6733999999997,3232.2744,3268.611,3191.0327,3233.0354
2023-02-13,3256.9880999999996,3285.0913,3252.6327,3284.1598999999997,3245.5383,3282.0793,3204.0652,3246.308
2023-02-14,3288.9742,3293.7338,3279.1893999999998,3293.2825,3269.5806,3306.4934,3227.689,3270.3665
2023-02-15,3294.015,3296.1995,3274.5505,3280.4919,3282.2166,3319.303,3240.0837,3282.9885
2023-02-16,3281.7352,3308.8279,3231.3420999999994,3249.0295,3280.348,3317.3804,3238.2227,3281.0923
2023-02-17,3244.7324999999996,3262.4729,3223.2581,3224.0243000000005,3286.5352,3323.6658,3244.3037,3287.2856
2023-02-20,3230.4728000000005,3291.0388000000003,3225.8427,3290.3383,3257.3064,3293.9622,3215.5605,3258.0122
2023-02-21,3291.6312,3308.7908000000007,3282.436,3306.5236,3268.0115,3304.858,3226.1042,3268.7515
2023-02-22,3292.0489,3307.0343,3286.7207,3291.1477,3287.1113,3324.2595,3244.879,3287.8718
2023-02-23,3293.5219,3307.4385,3275.3621,3287.477,3279.579,3316.5862,3237.454,3280.3088
2023-02-24,3287.2553,3288.3922000000002,3253.9748,3267.1597000000006,3272.838,3309.7344,3230.824,3273.5557
2023-02-27,3256.9998,3276.5790999999995,3251.7213,3258.0343999999996,3256.7075,3293.3518,3214.9714,3257.4111
2023-02-28,3265.742,3280.4154,3246.1446000000005,3279.6053,3246.698,3283.198,3205.1462,3247.4058
2023-03-01,3279.1364,3315.1604,3272.0351,3312.3478000000005,3254.4734,3291.1135,3212.8064,3255.2075
2023-03-02,3308.0113,3320.7441,3306.4553999999994,3310.6536,3290.0054,3327.217,3247.7417,3290.7876
2023-03-03,3314.7727,3330.6046,3302.6230999999993,3328.3927,3315.7373,3353.3325,3273.0117,3316.5225
2023-03-06,3332.0234999999993,3333.0619,3308.7254999999996,3322.0259,3335.3687,3373.2446,3292.278,3336.143
2023-03-07,3320.211,3342.8585,3284.4098999999997,3285.0988,3337.4866,3375.3633,3294.3276,3338.2292
2023-03-08,3271.8798000000006,3283.2479000000003,3263.6927,3283.2479,3329.575,3367.3135,3286.537,3330.2944
2023-03-09,3285.9427,3289.06,3259.9999000000003,3276.0937,3290.065,3327.1685,3247.6912,3290.7314
2023-03-10,3255.5120999999995,3262.147,3229.4959,3230.0766,3261.3147,3297.986,3219.4539,3261.975
2023-03-13,3228.1239000000005,3268.6954999999994,3228.1238999999996,3268.6955000000003,3235.616,3271.9143,3194.2268,3236.2842
2023-03-14,3261.9219,3262.0024999999996,3216.9927,3245.3123,3245.1448,3281.636,3203.635,3245.8674
2023-03-15,3261.0284,3273.1232,3256.8566,3263.3148,3251.5999,3288.2046,3209.9917,3252.3418
2023-03-16,3244.4699,3257.433,3224.7223,3226.8912,3262.7761,3299.5562,3220.9758,3263.5283
2023-03-17,3245.2603999999997,3279.9228000000003,3240.157,3250.546,3254.855,3291.4973,3213.1775,3255.586
2023-03-20,3253.9302,3267.9930999999997,3231.6459,3234.9103,3262.5945,3299.3625,3220.7883,3263.337
2023-03-21,3240.8388,3255.9996999999994,3237.8934,3255.6505,3269.4253,3306.2993,3227.5002,3270.1726
2023-03-22,3263.4129,3279.3938000000003,3255.7394,3265.7475000000004,3259.4807,3296.1855,3217.7131,3260.2056
2023-03-23,3258.7791,3286.6491000000005,3252.9917,3286.6491000000005,3252.341,3288.931,3210.6938,3253.056
2023-03-24,3282.739,3282.739,3260.8444,3265.6537,3260.5762,3297.3054,3218.798,3261.3098
2023-03-27,3261.8235,3261.8235,3229.7037000000005,3251.3971000000006,3265.9353,3302.7505,3224.0667,3266.6753
2023-03-28,3256.6023000000005,3264.0978,3241.7368,3245.376,3264.8281,3301.6252,3222.9773,3265.5662
2023-03-29,3253.6212,3254.5563999999995,3229.5847999999996,3240.0568,3252.953,3289.5588,3211.3013,3253.674
2023-03-30,3243.0682999999995,3263.7379,3220.9846,3261.2485,3241.9849,3278.4226,3200.5254,3242.7002
2023-03-31,3263.4061,3278.4231,3260.0395999999996,3272.8602,3244.8596,3281.3567,3203.3647,3245.5928
2023-04-03,3277.3399999999997,3299.7321,3276.4158,3296.396,3252.738,3289.3618,3211.1118,3253.4822
2023-04-04,3297.183,3312.5614999999993,3290.9925,3312.5578,3284.8044,3321.9392,3242.635,3285.587
2023-04-06,3302.751,3314.5261999999993,3296.055,3312.6280000000006,3318.1821,3355.8254,3275.424,3318.9797
2023-04-07,3312.4813,3328.8454999999994,3308.061,3327.6457,3320.1953,3357.8293,3277.3616,3320.9514
2023-04-10,3331.5051000000003,3332.7152,3309.9171,3315.3577999999998,3310.8213,3348.2815,3268.1228,3311.5408
2023-04-11,3317.0771,3317.4483999999998,3298.2498,3313.5705,3312.4065,3349.8926,3269.6814,3313.128
2023-04-12,3316.8623000000002,3330.7079,3315.3990999999996,3327.1816,3311.6638,3349.14,3268.953,3312.386
2023-04-13,3321.2733,3334.4696999999996,3309.2515000000003,3318.3638,3322.6704,3360.324,3279.775,3323.408
2023-04-14,3326.3704,3340.0764,3316.8101,3338.1525,3327.8325,3365.5608,3284.8418,3328.5684
2023-04-17,3337.0605,3385.6095,3336.3881,3385.6094999999996,3335.5134,3373.3542,3292.3838,3336.2488
2023-04-18,3379.2267,3396.1744999999996,3375.7803,3393.3312,3371.48,3409.8867,3327.734,3372.2502
2023-04-19,3391.3549,3394.959,3364.6418999999996,3370.1282999999994,3387.049,3425.667,3343.0032,3387.7993
2023-04-20,3367.0525,3371.3679,3344.016,3367.031,3381.8457,3420.3513,3337.8586,3382.5586
2023-04-21,3363.9987000000006,3367.6093,3301.2575,3301.2575,3373.3997,3411.7642,3329.5486,3374.0955
2023-04-24,3300.8125000000005,3303.0908,3264.9349,3275.413,3350.7927,3388.804,3307.3308,3351.4675
2023-04-25,3276.403,3288.5685,3229.4461,3264.8716999999997,3316.6943,3354.1836,3273.8306,3317.3508
2023-04-26,3255.2170999999994,3277.9796999999994,3239.9893000000006,3264.1006000000007,3294.2473,3331.4148,3251.7998,3294.9158
2023-04-27,3256.2278,3299.301,3253.1117,3285.8844,3278.5728,3315.5205,3236.4207,3279.2544
2023-04-28,3283.1224,3324.8808000000004,3283.1224,3323.2746,3277.9531,3314.9126,3235.834,3278.6572
2023-05-04,3306.4827,3352.7462999999993,3302.0275,3350.4587,3309.5989,3347.0747,3266.9568,3310.3545
2023-05-05,3350.6538,3364.1416999999997,3321.1872,3334.5028,3359.4004,3397.6558,3315.9001,3360.2002
2023-05-08,3340.9904,3400.1766000000002,3340.9904,3395.0036000000005,3372.5017,3410.916,3328.73,3373.2642
2023-05-09,3402.3938,3418.9533999999994,3356.1183,3357.6706999999997,3413.8992,3452.9465,3369.3994,3414.6829
2023-05-10,3347.7015,3349.7213,3305.2506,3319.1506,3431.5413,3470.8257,3386.6985,3432.2986
2023-05-11,3323.6583,3333.2496000000006,3307.2886999999996,3309.5512,3386.3606,3424.8884,3342.246,3387.025
2023-05-12,3304.4582000000005,3319.1307000000006,3271.4311000000002,3272.3619,3324.5632,3362.119,3281.508,3325.1672
2023-05-15,3269.8781,3310.7367,3235.8679,3310.7367,3275.8123,3312.645,3233.637,3276.4146
2023-05-16,3310.1607,3317.9012000000002,3282.4918,3290.9874,3280.6511,3317.632,3238.4644,3281.3345
2023-05-17,3281.9664,3298.5190000000002,3269.8936000000003,3284.2320000000004,3279.9326,3316.9246,3237.7815,3280.6396
2023-05-18,3288.4112,3313.8622,3284.1679,3297.3199,3271.9385,3308.8096,3229.93,3272.6436
2023-05-19,3288.8911,3302.3424,3268.2242,3283.5417,3281.1487,3318.1753,3238.9932,3281.874
2023-05-22,3278.5960000000005,3308.5325,3276.5398,3296.4696,3279.395,3316.3887,3237.264,3280.113
2023-05-23,3294.7877,3298.2257,3246.238,3246.238,3280.7893,3317.8035,3238.6333,3281.5078
2023-05-24,3237.7045,3237.7044999999994,3204.3812999999996,3204.7494000000006,3263.3435,3300.079,3221.482,3264.0405
2023-05-25,3197.3644,3207.021,3168.5716,3201.2605000000003,3235.967,3272.2834,3194.5852,3236.6487
2023-05-26,3198.8825,3220.7737,3179.8217,3212.5038,3213.4832,3249.4702,3172.5103,3214.1692
2023-05-29,3219.7553,3230.9706,3208.955,3221.4484,3202.218,3238.0532,3161.4636,3202.9204
2023-05-30,3214.6728,3230.6317000000004,3186.6256,3224.2132999999994,3211.5554,3247.561,3170.6648,3212.2917
2023-05-31,3214.6551,3216.3597,3190.2736000000004,3204.5644,3221.09,3257.2517,3180.0422,3221.8423
2023-06-01,3196.1547,3225.093,3189.5174,3204.6345,3215.309,3251.3723,3174.3523,3216.047
2023-06-02,3212.4489,3233.9916,3211.737,3230.0686,3212.8262,3248.8525,3171.914,3213.564
2023-06-05,3231.8108,3244.1800999999996,3221.6254,3232.441,3218.9963,3255.1233,3177.9817,3219.7441
2023-06-06,3228.4068,3247.349,3189.2691999999997,3195.3404,3220.9143,3257.0667,3179.8623,3221.6587
2023-06-07,3197.4676999999997,3210.3294999999994,3188.0053,3197.7587,3213.2178,3249.2478,3172.2964,3213.9531
2023-06-08,3194.8348,3225.5262999999995,3180.5354,3213.5855,3198.0176,3233.8113,3157.3594,3198.7407
2023-06-09,3213.0330000000004,3231.4054999999994,3206.1027,3231.4055,3200.8633,3236.7192,3160.1733,3201.6074
2023-06-12,3225.3049,3239.4368,3210.7135,3228.8336,3217.9192,3254.054,3176.9473,3218.6912
2023-06-13,3223.8957999999993,3235.0854,3215.4988999999996,3233.6734,3228.0508,3264.3372,3186.8975,3228.8242
2023-06-14,3238.1189000000004,3248.4609,3226.7743000000005,3228.9886999999994,3226.3267,3262.5713,3185.1882,3227.0828
2023-06-15,3230.4512,3252.9751000000006,3229.1452000000004,3252.9751,3227.535,3263.7942,3186.3718,3228.288
2023-06-16,3256.2989,3276.5522,3255.4988,3273.3341,3240.2312,3276.6921,3198.8518,3240.9985
2023-06-19,3271.1635,3271.1635,3251.7788999999993,3255.8057,3260.5613,3297.3364,3218.8281,3261.3425
2023-06-20,3252.5435,3252.8435,3237.7857,3240.3648,3265.1792,3302.0078,3223.3472,3265.9443
2023-06-21,3230.1142,3236.3626000000004,3197.9011,3197.9011,3251.1382,3287.7295,3209.5305,3251.8723
2023-06-26,3177.2293,3181.0758000000005,3144.2483999999995,3150.6189000000004,3220.9536,3257.0684,3179.861,3221.656
2023-06-27,3153.3132,3194.4085999999998,3148.2657,3189.4427000000005,3183.041,3218.5793,3142.6172,3183.7273
2023-06-28,3183.4865,3192.6589,3157.1229,3189.3758,3174.747,3210.1943,3134.5054,3175.4678
2023-06-29,3185.4242,3196.5024999999996,3179.5251000000003,3182.3812,3172.2705,3207.7007,3132.0935,3173.0122
2023-06-30,3178.9242,3212.9928,3177.9913,3202.0623,3168.2263,3203.6,3128.1265,3168.9727
2023-07-03,3209.1623,3246.8605,3209.1623,3243.9749999999995,3178.9102,3214.4626,3138.638,3179.678
2023-07-04,3241.2304999999997,3246.9576,3233.9894999999997,3245.3491999999997,3216.3582,3252.5066,3175.4517,3217.1702
2023-07-05,3240.0486,3241.8353000000006,3218.6022,3222.9469,3234.0542,3270.4524,3192.816,3234.8528
2023-07-06,3215.8633,3229.4799,3199.7164,3205.5748000000003,3226.385,3262.6316,3185.247,3227.143
2023-07-07,3197.4716000000003,3212.0472,3189.2114,3196.6091999999994,3206.3008,3242.22,3165.4954,3207.0269
2023-07-10,3208.7349,3216.5348,3192.6579,3203.6957999999995,3191.6042,3227.304,3151.0615,3192.3281
2023-07-11,3211.1222,3221.6804,3200.3845,3221.3666,3186.5295,3222.1663,3146.0906,3187.266
2023-07-12,3220.3758000000003,3224.3312000000005,3193.4365999999995,3196.1337,3191.945,3227.6787,3151.4255,3192.7002
2023-07-13,3202.6992000000005,3238.4675000000007,3202.6992,3236.48,3197.1558,3232.9763,3156.5515,3197.9204
2023-07-14,3240.9695,3248.3849,3233.9985000000006,3237.7012,3218.4346,3254.594,3177.4697,3219.2246
2023-07-17,3219.0162,3219.0162,3195.8861999999995,3209.6298,3231.3306,3267.6748,3190.127,3232.1143
2023-07-18,3206.786,3210.2482,3190.0049,3197.8201,3215.8203,3251.8967,3174.8586,3216.5632
2023-07-19,3195.0085,3204.3612000000003,3181.5611,3198.8358,3194.5713,3230.311,3153.9712,3195.2915
2023-07-20,3201.9110999999994,3209.0553999999997,3165.6738999999993,3169.5219999999995,3179.2134,3214.7256,3138.8909,3179.9333
2023-07-21,3163.421,3185.6357,3157.3335,3167.7452,3167.8816,3203.2354,3127.7722,3168.611
2023-07-24,3157.4694000000004,3178.7335,3151.1252,3164.1608,3160.3403,3195.593,3120.378,3161.0815
2023-07-25,3201.4575000000004,3231.7486,3201.4575,3231.5212999999994,3153.2395,3188.3918,3113.4102,3153.9858
2023-07-26,3228.0873,3229.8920999999996,3212.8801,3223.0279,3208.763,3244.82,3168.0132,3209.5964
2023-07-27,3225.4763000000003,3245.6028000000006,3210.4699,3216.6709,3234.958,3271.395,3193.7278,3235.7832
2023-07-28,3206.741,3280.2776999999996,3200.9939,3275.9256999999993,3240.5176,3277.0046,3199.1543,3241.308
2023-07-31,3287.2089000000005,3322.1291,3281.0133,3291.0398,3273.9336,3310.9382,3231.989,3274.748
2023-08-01,3288.7604,3305.3402,3279.5656000000004,3290.9493,3313.5447,3351.1494,3270.8982,3314.3728
2023-08-02,3281.8583,3290.8203,3252.3036,3261.6903,3330.039,3367.8618,3287.068,3330.839
2023-08-03,3254.5651,3280.8636,3247.2719,3280.4626,3304.6646,3342.0469,3262.0872,3305.3955
2023-08-04,3296.0944,3315.0492,3281.7343000000005,3288.0842000000002,3283.1719,3320.2148,3240.962,3283.8809
2023-08-07,3276.7756,3276.7756,3258.5372,3268.8311,3298.309,3335.6157,3255.8652,3299.0598
2023-08-08,3260.7218,3274.5186,3246.6745,3260.6196000000004,3281.2756,3318.305,3239.1143,3281.9995
2023-08-09,3251.1521,3257.0815999999995,3240.2888,3244.4866999999995,3254.8728,3291.4866,3213.1648,3255.5713
2023-08-10,3242.2057,3257.0298,3234.1158000000005,3254.5597,3226.8875,3263.0742,3185.6729,3227.5732
2023-08-11,3254.4751,3254.4751,3189.248,3189.248,3224.5627,3260.7446,3183.42,3225.2803
2023-08-14,3159.7137999999995,3180.5067,3141.6551,3178.4272,3215.746,3251.808,3174.7727,3216.474
2023-08-15,3180.5579,3186.2340000000004,3147.3459,3176.1758,3195.6333,3231.3918,3155.0168,3196.3555
2023-08-16,3164.7019,3176.626,3149.7226000000005,3150.1277,3176.4448,3211.9148,3136.171,3177.163
2023-08-17,3137.3514,3167.4457,3123.2495,3163.7393000000006,3158.6877,3193.8945,3118.7344,3159.4065
2023-08-18,3165.0997999999995,3179.1159,3131.953,3131.953,3156.7625,3191.963,3116.866,3157.505
2023-08-21,3125.9897,3134.9570999999996,3092.9777,3092.9777,3148.52,3183.6006,3108.7747,3149.265
2023-08-22,3103.7807,3126.7838,3074.5307,3120.3337999999994,3120.6858,3155.3335,3081.422,3121.409
2023-08-23,3116.2661,3116.3765,3077.6056,3078.4021,3120.3398,3155.012,3081.111,3121.0942
2023-08-24,3085.9107,3106.1824,3072.9511,3082.2439000000004,3099.4392,3133.7876,3060.5737,3100.1785
2023-08-25,3068.615,3085.047,3053.0373,3064.0747,3092.9653,3127.233,3054.232,3093.7207
2023-08-28,3219.0432,3219.0432,3089.1194,3098.6363,3079.8594,3113.9336,3041.363,3080.6155
2023-08-29,3091.9379,3145.7609999999995,3090.4377,3135.8867,3142.0486,3177.1492,3102.534,3142.9153
2023-08-30,3144.4067,3153.689,3126.9024,3137.1375,3170.2756,3205.7883,3130.245,3171.1355
2023-08-31,3134.5529,3139.9801,3113.9459,3119.8764,3161.194,3196.5134,3121.2693,3161.9917
2023-09-01,3126.0234,3143.8457,3123.1896,3133.2467,3130.5857,3165.3987,3091.1606,3131.3274
2023-09-04,3145.9435,3177.0603,3143.3793,3177.0603,3113.8428,3148.4065,3074.7185,3114.583
2023-09-05,3169.7384000000006,3169.7384,3150.0753000000004,3154.3693,3144.7703,3179.8577,3105.1533,3145.5798
2023-09-06,3147.1363000000006,3162.1547,3136.8998,3158.0769,3147.7405,3182.8638,3108.0618,3148.5408
2023-09-07,3152.2028,3152.2662,3120.8229,3122.3523,3141.1484,3176.1582,3101.5728,3141.932
2023-09-08,3114.2296,3126.0412000000006,3104.6743,3116.7191,3123.1963,3157.9207,3083.9246,3123.959
2023-09-11,3119.6100999999994,3155.1025999999997,3113.8164,3142.779,3102.8945,3137.308,3063.9795,3103.6467
2023-09-12,3140.3409,3147.5141,3134.3176000000003,3137.0592999999994,3117.6821,3152.3582,3078.543,3118.4802
2023-09-13,3137.7718000000004,3143.7577,3106.9693,3123.0669,3120.8608,3155.584,3081.6648,3121.6594
2023-09-14,3124.8482,3135.025,3111.8588,3126.5511,3118.0686,3152.7444,3078.9167,3118.8606
2023-09-15,3133.5883,3141.9642,3107.448,3117.7434,3120.3105,3155.0237,3081.1223,3121.1072
2023-09-18,3110.4404,3128.7008999999994,3098.496,3125.9319,3124.8655,3159.6514,3085.6,3125.6677
2023-09-19,3123.9862000000003,3131.1298,3113.5254,3124.9566999999997,3121.1953,3155.9172,3081.9868,3121.9875
2023-09-20,3118.6670999999997,3122.1277,3108.1578000000004,3108.5679,3115.5308,3150.1602,3076.4158,3116.3142
2023-09-21,3103.1754000000005,3113.4939,3084.701,3084.701,3100.7688,3135.1638,3061.905,3101.5356
2023-09-22,3084.7567,3132.5578,3078.8007000000002,3132.4316,3083.1543,3117.2812,3044.601,3083.9138
2023-09-25,3131.2079,3131.2079,3112.1505,3115.6071000000006,3105.1042,3139.6072,3066.2053,3105.917
2023-09-26,3114.0213999999996,3120.2889000000005,3102.2726,3102.2725999999993,3111.7686,3146.3694,3072.749,3112.5806
2023-09-27,3104.0394999999994,3125.4469999999997,3103.8441,3107.3155999999994,3100.3145,3134.7207,3061.4766,3101.1
2023-09-28,3117.7549,3121.8352,3105.9397,3110.4753,3096.979,3131.3352,3058.2007,3097.764
2023-10-09,3099.9998,3103.3597,3072.6418,3096.9224,3097.9644,3132.3408,3059.1738,3098.7556
2023-10-10,3104.3651,3109.9822,3073.1864,3075.2361,3096.1658,3130.5183,3057.4104,3096.96
2023-10-11,3085.6989000000003,3095.6594,3071.936,3078.9556,3086.2964,3120.495,3047.7112,3087.0823
2023-10-12,3101.7051,3109.9898,3092.1771,3107.9007,3081.5554,3115.6875,3043.0593,3082.345
2023-10-13,3091.9971999999993,3094.9153,3080.5481,3088.0991,3094.9355,3129.289,3056.2212,3095.75
2023-10-16,3091.0647,3091.1257,3063.6855999999993,3073.8129999999996,3089.1118,3123.3635,3050.487,3089.9097
2023-10-17,3076.4283000000005,3084.0725,3064.8897000000006,3083.4964,3078.6562,3112.7424,3040.2092,3079.4426
2023-10-18,3076.5796,3076.5796000000005,3057.0588,3058.7098,3074.5764,3108.6062,3036.2075,3075.3674
2023-10-19,3043.1954999999994,3043.1954999999994,3004.7745,3005.3934,3064.816,3098.698,3026.6194,3065.6033
2023-10-20,2995.3575,3006.2746,2977.1730999999995,2983.0585,3042.179,3075.7148,3004.3794,3042.9546
2023-10-23,2969.7857999999997,2973.6611,2923.5112999999997,2939.2913,3009.7405,3042.7808,2972.511,3010.5005
2023-10-24,2944.3105,2964.7605,2929.0883,2962.2437,2971.016,3003.4727,2934.4746,2971.7656
2023-10-25,2986.4065999999993,2993.2950999999994,2972.4177,2974.1135000000004,2965.922,2998.3438,2929.5134,2966.7156
2023-10-26,2960.1038,2990.3277,2956.0059999999994,2988.2992,2981.289,3013.9814,2944.6465,2982.1282
2023-10-27,2978.4026000000003,3029.2101,2974.8802,3017.7842,2986.6033,3019.377,2949.868,2987.4456
2023-10-30,3009.6104,3028.2641000000003,3002.3477,3021.5534,3004.6208,3037.679,2967.5776,3005.481
2023-10-31,3019.646,3023.0014,3006.6088000000004,3018.7706,3024.7927,3058.1611,2987.397,3025.6646
2023-11-01,3038.1821,3038.3303,3013.9329999999995,3023.0765,3025.4924,3058.8508,2988.0632,3026.3416
2023-11-02,3028.6647,3038.6422,3009.1209999999996,3009.4058,3016.9644,3050.173,2979.666,3017.789
2023-11-03,3012.4654,3040.9807,3012.4653999999996,3030.7977,3003.8286,3036.8289,2966.7534,3004.6387
2023-11-06,3047.1301,3058.9891,3037.6941,3058.4105,3007.2034,3040.2705,2970.084,3008.031
2023-11-07,3052.9202,3064.5771,3042.4689,3057.2697,3046.7505,3080.4622,3008.9758,3047.6401
2023-11-08,3051.1531,3062.991,3037.2888,3052.3726000000006,3063.3242,3097.275,3025.2434,3064.2058
2023-11-09,3047.6532,3063.4674,3045.8336000000004,3053.2792000000004,3064.65,3098.596,3026.5208,3065.5056
2023-11-10,3043.5585,3044.0007,3027.0878,3038.9699,3057.607,3091.4246,3019.581,3058.4375
2023-11-13,3044.0319,3048.6209,3028.1679999999997,3046.5329,3037.974,3071.474,3000.2754,3038.7766
2023-11-14,3046.8171000000007,3059.5294,3044.4259,3056.0703,3031.49,3064.901,2993.9155,3032.3003
2023-11-15,3077.0291000000007,3080.1284,3064.3463999999994,3072.8348000000005,3038.1985,3071.7297,3000.5242,3039.031
2023-11-16,3066.8554,3071.4522,3050.9257,3050.9257,3057.3472,3091.1858,3019.351,3058.2048
2023-11-17,3043.617,3055.8560999999995,3033.7472,3054.3654999999994,3053.4397,3087.1992,3015.4934,3054.2747
2023-11-20,3056.9268,3072.5134,3043.5148,3068.3191,3046.6138,3080.259,3008.7773,3047.4348
2023-11-21,3074.8281,3089.7738,3063.3449,3067.9328,3052.7876,3086.535,3014.85,3053.62
2023-11-22,3060.4984,3067.9624999999996,3043.6109999999994,3043.611,3069.8066,3103.8257,3031.5818,3070.66
2023-11-23,3041.6779,3062.8665,3034.2969,3061.8562,3060.7786,3094.6384,3022.691,3061.6047
2023-11-24,3060.3306,3060.3306,3037.2012,3040.9717,3054.0686,3087.8188,3016.092,3054.8843
2023-11-27,3038.1863999999996,3038.3578,3015.0076,3031.7002,3044.2363,3077.833,3006.4292,3045.0437
2023-11-28,3028.5983,3039.6945,3020.2306000000003,3038.5545,3038.883,3072.4065,3001.1785,3039.6968
2023-11-29,3038.4641000000006,3038.9767,3017.6611,3021.6874,3031.3425,3064.752,2993.7717,3032.154
2023-11-30,3021.1025,3030.9086,3013.7678,3029.6726999999996,3022.4495,3055.7244,2985.0366,3023.2583
2023-12-01,3027.353,3035.7599,3010.2333,3031.6358,3022.6028,3055.891,2985.1985,3023.4233
2023-12-04,3033.298,3038.9794,3022.3477,3022.9138,3025.323,3058.6594,2987.8774,3026.1523
2023-12-05,3017.0102,3017.0101999999997,2972.2959,2972.2959,3025.612,3058.9531,2988.1619,3026.4417
2023-12-06,2966.9475,2985.3143,2959.6029999999996,2968.9334,3004.0806,3037.0789,2966.9946,3004.8845
2023-12-07,2965.6523,2976.0148,2949.1437999999994,2966.2061,2986.538,3019.2737,2949.7654,2987.339
2023-12-08,2965.3900999999996,2980.8344,2962.327,2969.5594,2974.7285,3007.2954,2938.1753,2975.5364
2023-12-11,2956.2905,2995.6698,2930.422,2991.4385,2985.7178,3018.4834,2949.0015,2986.5637
2023-12-12,2986.3281999999995,3003.7455,2980.4462,3003.4378,2998.4292,3031.4016,2961.502,2999.2944
2023-12-13,2997.3358,2997.3358000000003,2968.7606,2968.7606,2994.8413,3027.7402,2957.9592,2995.6853
2023-12-14,2979.699,2986.1773000000003,2958.066,2958.9856,2974.4983,3007.0657,2937.9534,2975.3108
2023-12-15,2966.3014999999996,2976.3094,2940.0266,2942.5568,2958.4033,2990.7275,2922.144,2959.211
2023-12-18,2936.5751,2951.1478999999995,2924.3254,2930.8035999999997,2949.2896,2981.4902,2913.206,2950.1091
2023-12-19,2928.7631000000006,2940.5014,2914.1253,2932.3907999999997,2941.6145,2973.7117,2905.6794,2942.4448
2023-12-20,2932.1185999999993,2937.1011,2902.0395,2902.1096,2932.237,2964.1975,2896.473,2933.0698
2023-12-21,2892.0201,2924.2562,2882.0195,2918.7149,2914.7935,2946.4863,2879.3347,2915.6172
