,date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,isST
2606,2003-04-18,sh.000001,1616.9050,1620.8060,1596.6680,1603.0770,1613.6040,2444729300,19536118614.0000,3,0.023656,1,-0.652389,0
2607,2003-04-21,sh.000001,1598.5040,1598.5830,1557.1210,1571.7140,1603.0770,2155321400,17399156346.0000,3,0.020849,1,-1.956427,0
2608,2003-04-22,sh.000001,1570.5740,1575.7960,1563.5890,1568.6920,1571.7140,1120284000,9806972585.0000,3,0.010828,1,-0.192272,0
2609,2003-04-23,sh.000001,1568.1330,1569.7850,1540.0670,1541.9600,1568.6920,1553742200,12625058377.0000,3,0.015018,1,-1.704098,0
2610,2003-04-24,sh.000001,1538.5800,1542.1060,1492.9040,1503.5900,1541.9600,1957435800,15650425377.0000,3,0.018920,1,-2.488391,0
2611,2003-04-25,sh.000001,1501.5690,1513.3320,1481.0680,1487.1470,1503.5900,1208538500,9895816612.0000,3,0.011681,1,-1.093582,0
2612,2003-04-28,sh.000001,1483.4660,1538.5940,1473.2660,1537.6910,1487.1470,2388194100,19275407043.0000,3,0.022941,1,3.398727,0
2613,2003-04-29,sh.000001,1535.8800,1535.8800,1508.3200,1509.3130,1537.6910,1853942800,15653447087.0000,3,0.017809,1,-1.845498,0
2614,2003-04-30,sh.000001,1511.1540,1539.5730,1510.6010,1521.4440,1509.3130,1889841000,15506754892.0000,3,0.018140,1,0.803742,0
2615,2003-05-12,sh.000001,1522.9810,1536.8930,1511.8710,1531.8670,1521.4440,1549740800,13076392196.0000,3,0.014870,1,0.685071,0
2616,2003-05-13,sh.000001,1533.0800,1534.8030,1481.7450,1485.3070,1531.8670,2253950600,17609896858.0000,3,0.021628,1,-3.039424,0
2617,2003-05-14,sh.000001,1480.1110,1523.3240,1477.2520,1522.9240,1485.3070,1817606100,13519935578.0000,3,0.017437,1,2.532604,0
2618,2003-05-15,sh.000001,1524.4990,1555.5570,1516.4250,1555.2850,1522.9240,2289862300,18266327493.0000,3,0.021962,1,2.124931,0
2619,2003-05-16,sh.000001,1555.9070,1560.7240,1543.1670,1554.4520,1555.2850,1603548800,13674729205.0000,3,0.015373,1,-0.053560,0
2620,2003-05-19,sh.000001,1557.2940,1563.1070,1546.7520,1555.4470,1554.4520,1347765700,11261229758.0000,3,0.012921,1,0.064009,0
2621,2003-05-20,sh.000001,1553.6910,1553.8450,1530.6670,1535.5200,1555.4470,1133097100,9169082115.0000,3,0.010863,1,-1.281111,0
2622,2003-05-21,sh.000001,1534.6010,1547.3140,1530.0460,1533.4830,1535.5200,908703200,7594697437.0000,3,0.008712,1,-0.132658,0
2623,2003-05-22,sh.000001,1532.1850,1546.3930,1522.1870,1546.1130,1533.4830,959390200,8130460738.0000,3,0.009184,1,0.823616,0
2624,2003-05-23,sh.000001,1547.1550,1571.6890,1547.0890,1560.9550,1546.1130,1827109400,15318020496.0000,3,0.017522,1,0.959950,0
2625,2003-05-26,sh.000001,1563.2050,1574.3860,1561.0400,1569.5120,1560.9550,1525362000,12322333186.0000,3,0.014628,1,0.548191,0
2626,2003-05-27,sh.000001,1572.3080,1575.6260,1558.1260,1568.3410,1569.5120,1416793700,11943883604.0000,3,0.013580,1,-0.074610,0
2627,2003-05-28,sh.000001,1569.3280,1576.6240,1549.0620,1551.8110,1568.3410,1510637700,12327754760.0000,3,0.014469,1,-1.053974,0
2628,2003-05-29,sh.000001,1549.0520,1568.5420,1543.3410,1568.1560,1551.8110,1481431800,13201451393.0000,3,0.014186,1,1.053284,0
2629,2003-05-30,sh.000001,1570.9200,1581.6120,1567.2800,1576.2610,1568.1560,1614687600,14361624603.0000,3,0.015450,1,0.516848,0
2630,2003-06-02,sh.000001,1577.9870,1578.8680,1564.6110,1576.5280,1576.2610,1166830300,10435779816.0000,3,0.011139,1,0.016937,0
2631,2003-06-03,sh.000001,1577.0780,1582.4120,1561.0820,1562.2370,1576.5280,1110301000,9857029202.0000,3,0.010585,1,-0.906479,0
2632,2003-06-04,sh.000001,1560.6670,1574.7680,1546.6210,1574.1110,1562.2370,1427534300,11358710261.0000,3,0.013609,1,0.760058,0
2633,2003-06-05,sh.000001,1575.3080,1575.6350,1555.4490,1556.2490,1574.1110,1184987300,9372022830.0000,3,0.011297,1,-1.134732,0
2634,2003-06-06,sh.000001,1553.1950,1557.7630,1538.0970,1538.9200,1556.2490,1052004000,8939566321.0000,3,0.010022,1,-1.113509,0
2635,2003-06-09,sh.000001,1536.2730,1548.1410,1527.8350,1530.2150,1538.9200,982743800,7675308826.0000,3,0.009352,1,-0.565662,0
2636,2003-06-10,sh.000001,1529.5330,1541.3860,1529.5150,1538.7620,1530.2150,679068800,5763121188.0000,3,0.006457,1,0.558549,0
2637,2003-06-11,sh.000001,1540.7160,1566.9020,1540.7040,1565.8400,1538.7620,1311754200,9219856179.0000,3,0.012473,1,1.759727,0
2638,2003-06-12,sh.000001,1566.9210,1569.1260,1556.5290,1562.1060,1565.8400,820729700,6731850730.0000,3,0.007801,1,-0.238467,0
2639,2003-06-13,sh.000001,1562.6090,1572.4130,1560.3010,1566.7660,1562.1060,978125800,7773022472.0000,3,0.009266,1,0.298317,0
2640,2003-06-16,sh.000001,1568.1880,1569.5470,1555.3720,1559.7050,1566.7660,804094100,6785720363.0000,3,0.007605,1,-0.450676,0
2641,2003-06-17,sh.000001,1559.1220,1564.9450,1552.4340,1557.1750,1559.7050,721334600,6256299111.0000,3,0.006817,1,-0.162204,0
2642,2003-06-18,sh.000001,1556.8940,1565.9170,1552.8290,1553.8770,1557.1750,872893200,6960588641.0000,3,0.008241,1,-0.211800,0
2643,2003-06-19,sh.000001,1554.0160,1557.3760,1530.3760,1538.7540,1553.8770,993741100,7680199292.0000,3,0.009361,1,-0.973238,0
2644,2003-06-20,sh.000001,1537.4980,1542.4170,1528.3010,1529.4700,1538.7540,664879500,5497994821.0000,3,0.006263,1,-0.603349,0
2645,2003-06-23,sh.000001,1524.5770,1524.9090,1509.4340,1511.3650,1529.4700,733954400,5783695953.0000,3,0.006910,1,-1.183742,0
2646,2003-06-24,sh.000001,1509.1070,1515.8430,1504.7240,1512.4290,1511.3650,636944900,5143549617.0000,3,0.005995,1,0.070398,0
2647,2003-06-25,sh.000001,1512.4870,1515.9230,1498.9580,1502.0770,1512.4290,682232600,5521081396.0000,3,0.006415,1,-0.684457,0
2648,2003-06-26,sh.000001,1500.3430,1517.2080,1486.0810,1515.3750,1502.0770,930009900,7819104599.0000,3,0.008739,1,0.885306,0
2649,2003-06-27,sh.000001,1516.8140,1516.8660,1494.4450,1497.0540,1515.3750,768706800,6391161366.0000,3,0.007217,1,-1.209011,0
2650,2003-06-30,sh.000001,1493.6900,1500.9690,1483.6860,1486.0240,1497.0540,578042000,4709755250.0000,3,0.005425,1,-0.736774,0
2651,2003-07-01,sh.000001,1485.5210,1502.5710,1482.8200,1484.7040,1486.0240,663315800,5431241062.0000,3,0.006226,1,-0.088832,0
2652,2003-07-02,sh.000001,1485.4450,1499.9710,1477.8730,1499.6820,1484.7040,674917500,5600177196.0000,3,0.006335,1,1.008822,0
2653,2003-07-03,sh.000001,1501.9030,1507.7060,1497.7420,1504.4360,1499.6820,651391600,5884867259.0000,3,0.006108,1,0.317002,0
2654,2003-07-04,sh.000001,1504.5970,1510.1720,1497.4620,1502.3490,1504.4360,631298900,5511205834.0000,3,0.005910,1,-0.138726,0
